,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,Unnamed: 0
0,2017-12-25,Z3014P0L,ST4000DM000,4000787030016,1,117,155354624,0.0,0.0,91,0,100,19,100,0,89,844430470,0.0,0.0,62,33533,100,0,0.0,0.0,100,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,15.0,79.0,21.0,100.0,0.0,100.0,4.0,63.0,74458.0,21,21,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33235.0,100.0,27846062312.0,100.0,223749031193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2017-12-25,ZCH03K2S,ST12000NM0007,12000138625024,1,83,214770416,0.0,0.0,95,0,100,4,100,0,82,4451237789,0.0,0.0,99,1557,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,73.0,27.0,0.0,0.0,100.0,6.0,100.0,1120.0,27,27,83.0,214770416.0,0.0,0.0,100,0,100,0,200,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1136.0,100.0,14249562624.0,100.0,12576630872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2017-11-02,Z3010CGY,ST4000DM000,4000787030016,1,118,172329256,0.0,0.0,93,0,100,7,100,0,28,10441066999442,0.0,0.0,70,26503,100,0,0.0,0.0,100,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,2.0,80.0,40808.0,20,20,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26198.0,100.0,25248213488.0,100.0,146733556982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,2017-11-02,Z304JD17,ST4000DM000,4000787030016,1,110,28874688,0.0,0.0,95,0,100,5,100,8,89,811882910,0.0,0.0,80,18158,100,0,0.0,0.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,97.0,7731.0,31,31,0.0,0.0,0.0,0.0,100,16,100,16,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18064.0,100.0,42284040904.0,100.0,48963859615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2017-12-21,Z304KBFE,ST4000DM000,4000787030016,1,118,179188832,0.0,0.0,92,0,100,8,100,0,89,851204891,0.0,0.0,80,18320,100,0,0.0,0.0,100,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,98.0,5813.0,22,22,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18269.0,100.0,42057411624.0,100.0,76581834748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2017-12-21,Z3011WAL,ST4000DM000,4000787030016,1,118,190209488,0.0,0.0,91,0,100,17,100,0,90,995607016,0.0,0.0,62,33961,100,0,0.0,0.0,100,18,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,81.0,19.0,100.0,0.0,100.0,4.0,81.0,39566.0,19,19,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33810.0,100.0,29845885650.0,100.0,274242236100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2017-12-21,Z300ZV58,ST4000DM000,4000787030016,1,114,71690288,0.0,0.0,91,0,100,13,100,0,75,37101070,0.0,0.0,62,33961,100,0,0.0,0.0,100,13,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,96.0,4.0,100.0,0.0,96.0,4.0,77.0,23.0,100.0,0.0,100.0,2.0,83.0,35080.0,23,23,0.0,0.0,0.0,0.0,100,136,100,136,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33767.0,100.0,28440541744.0,100.0,286058811486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,2017-12-21,S2X6BY5N,ST9250315AS,250059350016,1,114,62473794,0.0,0.0,99,0,100,21,100,0,85,352801223,0.0,0.0,60,35390,100,0,0.0,0.0,100,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,6.0,100.0,15.0,100.0,0.0,72.0,28.0,100.0,2.0,100.0,0.0,1.0,357119.0,28,28,51.0,62473794.0,0.0,0.0,100,1,100,1,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,
8,2017-12-21,ZA13Z8H4,ST8000DM002,8001563222016,1,68,132350072,0.0,0.0,95,0,100,3,100,8,91,1404430991,0.0,0.0,91,8068,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,89.0,11.0,100.0,0.0,100.0,0.0,54.0,46.0,99.0,2058.0,100.0,0.0,99.0,2325.0,46,46,1.0,132350072.0,0.0,0.0,59,20616,59,20616,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8007.0,100.0,37288498912.0,100.0,69343067556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2017-12-21,WDH1B3AK,ST4000DM005,4000787030016,1,83,218570098,0.0,0.0,99,0,100,2,100,0,73,21456214,0.0,0.0,100,273,100,0,0.0,0.0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,1.0,100.0,1659.0,19,19,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21728239550729.0,100.0,7850539287.0,100.0,8022649796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,2017-12-21,5732PE2OT,TOSHIBA MQ01ABF050,500107862016,1,100,0,100.0,0.0,100,1997,100,3,100,0,100,0,100.0,0.0,98,1131,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,8967.0,100,28,0.0,0.0,100.0,0.0,100,80,100,0,200,0,0.0,0.0,0.0,0.0,100.0,0.0,98.0,1093.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,278.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2017-10-14,Z304H3GQ,ST4000DM000,4000787030016,1,106,89310845,0.0,0.0,92,0,100,14,100,64,85,388901773,0.0,0.0,83,15352,100,0,0.0,0.0,100,13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,1.0,215905.0,20,20,0.0,0.0,0.0,0.0,100,32,100,32,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13704.0,100.0,13576148861.0,100.0,86912579479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2017-10-14,S300Z48Z,ST4000DM000,4000787030016,1,114,68503280,0.0,0.0,93,0,100,20,100,16,88,751803708,0.0,0.0,78,19960,100,0,0.0,0.0,100,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,88.0,25495.0,23,23,0.0,0.0,0.0,0.0,100,16,100,16,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19843.0,100.0,22858641208.0,100.0,93800580332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2017-10-14,ZA18107T,ST8000NM0055,8001563222016,1,83,200240928,0.0,0.0,98,0,100,2,100,0,88,663474806,0.0,0.0,98,1759,100,0,0.0,0.0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,1648.0,100.0,28.0,100.0,161.0,35,35,83.0,200240928.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1752.0,100.0,13836273088.0,100.0,1449034032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2017-10-26,Z304JH3K,ST4000DM000,4000787030016,1,108,18153720,0.0,0.0,93,0,100,7,100,0,89,817839890,0.0,0.0,80,17980,100,0,0.0,0.0,100,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,7896.0,22,22,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17883.0,100.0,40658877992.0,100.0,49036349005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2017-10-26,PL2331LAHB937J,HGST HMS5C4040BLE640,4000787030016,1,100,0,134.0,100.0,100,0,100,1,100,0,100,0,109.0,44.0,99,11983,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,253,23,0.0,0.0,100.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2017-12-18,Z300ZV0V,ST4000DM000,4000787030016,1,119,220827368,0.0,0.0,91,0,100,16,98,2488,73,23296590,0.0,0.0,62,33889,100,0,0.0,0.0,100,17,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,77.0,23.0,100.0,0.0,100.0,4.0,85.0,30255.0,23,23,0.0,0.0,0.0,0.0,100,88,100,88,200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33767.0,100.0,29899861970.0,100.0,272107973754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2017-12-18,Z3041857,ST4000DM000,4000787030016,1,111,34623672,0.0,0.0,91,0,100,15,100,0,88,744917930,0.0,0.0,78,19938,100,0,0.0,0.0,100,15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,81.0,38216.0,21,21,0.0,0.0,0.0,0.0,99,224,99,224,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19801.0,100.0,21629861923.0,100.0,155080317993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2017-12-18,Z302515G,ST4000DM000,4000787030016,1,117,144791160,0.0,0.0,92,0,100,8,100,0,78,60007423,0.0,0.0,69,27306,100,0,0.0,0.0,100,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,82.0,18.0,100.0,0.0,100.0,0.0,62.0,77076.0,18,18,0.0,0.0,0.0,0.0,99,168,99,168,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26764.0,100.0,25293533436.0,100.0,172439942036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2017-12-20,S301F95D,ST4000DM000,4000787030016,1,107,233843578,0.0,0.0,96,0,100,4,100,0,89,895685215,0.0,0.0,78,19707,100,0,0.0,0.0,100,4,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,94.0,13126.0,35,35,0.0,0.0,0.0,0.0,100,8,100,8,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19584.0,100.0,44474031976.0,100.0,55024073409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2017-10-06,Z3051CX7,ST4000DM000,4000787030016,1,118,169669792,0.0,0.0,93,0,100,7,100,0,87,607336247,0.0,0.0,84,14521,100,0,0.0,0.0,100,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,96.0,8597.0,26,26,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14440.0,100.0,33819557824.0,100.0,57692528376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2017-10-06,PL2331LAHBAP2J,HGST HMS5C4040BLE640,4000787030016,1,100,0,133.0,104.0,100,444,100,6,100,0,100,0,111.0,43.0,99,11497,100,0,0.0,0.0,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,100.0,7.0,253,22,0.0,0.0,100.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2017-10-06,Z302519H,ST4000DM000,4000787030016,1,117,161509808,0.0,0.0,93,0,100,7,100,0,78,60378855,0.0,0.0,71,25532,100,0,0.0,0.0,100,7,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,75.0,25.0,100.0,0.0,100.0,0.0,96.0,8483.0,25,25,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25472.0,100.0,23313542367.0,100.0,155658663199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2017-10-06,ZA10J11L,ST8000NM0055,8001563222016,1,81,138143616,0.0,0.0,96,0,100,3,100,128,88,637251450,0.0,0.0,95,4771,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,87.0,13.0,100.0,0.0,100.0,0.0,63.0,37.0,93.0,15966.0,100.0,17.0,100.0,491.0,37,37,81.0,138143616.0,0.0,0.0,100,32,100,32,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4752.0,100.0,28738011792.0,100.0,42427004068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2017-10-06,ZA21BZM1,ST10000NM0086,10000831348736,1,77,53999928,0.0,0.0,99,0,100,1,100,0,78,4358673876,0.0,0.0,100,432,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,75.0,25.0,95.0,11089.0,100.0,2.0,100.0,147.0,25,25,77.0,53999928.0,0.0,0.0,100,0,100,0,200,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,382.0,100.0,5396172176.0,100.0,4433272956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2017-10-06,Z300GZ3K,ST4000DM000,4000787030016,1,110,29031720,0.0,0.0,92,0,100,21,100,0,82,178297637,0.0,0.0,58,37048,100,0,0.0,0.0,100,21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,72.0,28.0,100.0,0.0,100.0,7.0,68.0,64034.0,28,28,0.0,0.0,0.0,0.0,98,416,98,416,200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36722.0,100.0,32701733926.0,100.0,175611710727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2017-10-06,ZA13Z5XY,ST8000DM002,8001563222016,1,62,194746776,0.0,0.0,94,0,100,3,98,8720,92,1436938789,0.0,0.0,92,7472,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,60.0,40.0,62.0,77950.0,100.0,1.0,99.0,2880.0,40,40,22.0,194746776.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7439.0,100.0,36205925256.0,100.0,41097496184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2017-10-06,Z300GPCC,ST4000DM000,4000787030016,1,105,9146744,0.0,0.0,91,0,100,25,100,0,82,197380380,0.0,0.0,58,37052,100,0,0.0,0.0,100,25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,3.0,48.0,105340.0,21,21,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36670.0,100.0,34289673618.0,100.0,344793707281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2017-11-17,ZA18A99J,ST8000NM0055,8001563222016,1,83.0,213031952.0,0.0,0.0,96.0,0.0,100.0,3.0,100.0,168.0,87.0,523670041.0,0.0,0.0,97.0,3084.0,100.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,59.0,41.0,99.0,2711.0,100.0,9.0,100.0,485.0,41.0,41.0,83.0,213031952.0,0.0,0.0,100.0,40.0,100.0,40.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3062.0,100.0,23269250656.0,100.0,27710349460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2017-11-17,Z305B6J2,ST4000DM000,4000787030016,1,105.0,7405416.0,0.0,0.0,94.0,0.0,100.0,6.0,100.0,0.0,88.0,724388385.0,0.0,0.0,82.0,16156.0,100.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,96.0,9535.0,33.0,33.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16036.0,100.0,37136741960.0,100.0,46165476145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2017-12-05,PL2331LAHDWY0J,HGST HMS5C4040BLE640,4000787030016,1,100,0,132.0,108.0,100,0,100,3,100,0,100,0,113.0,42.0,100,3431,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.0,100.0,17.0,240,25,0.0,0.0,100.0,0.0,100,16,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2017-12-05,S300Z5N0,ST4000DM000,4000787030016,1,115,96902552,0.0,0.0,93,0,100,9,100,0,90,988860332,0.0,0.0,76,21421,100,0,0.0,0.0,100,8,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,83.0,34213.0,18,18,0.0,0.0,0.0,0.0,100,8,100,8,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21081.0,100.0,48423457856.0,100.0,66974225881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,2017-12-05,Z305BH1A,ST4000DM000,4000787030016,1,117,122725904,0.0,0.0,91,0,100,8,100,0,89,811029482,0.0,0.0,81,17299,100,0,0.0,0.0,100,8,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,83.0,34511.0,23,23,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17040.0,100.0,38509984192.0,100.0,55919591590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,2017-12-05,Z300WMS6,ST4000DM000,4000787030016,1,117,130908312,0.0,0.0,92,0,100,22,100,0,90,972658547,0.0,0.0,60,35717,100,0,0.0,0.0,100,22,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,78.0,22.0,100.0,0.0,100.0,2.0,54.0,92510.0,22,22,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35330.0,100.0,30887238728.0,100.0,161142789931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,2017-12-05,PL2331LAHA6XGJ,HGST HMS5C4040BLE640,4000787030016,1,86,7733323,135.0,99.0,100,439,100,6,100,0,100,0,113.0,42.0,99,7490,100,0,0.0,0.0,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.0,100.0,62.0,187,32,0.0,0.0,100.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,2017-12-05,ZCH06VP8,ST12000NM0007,12000138625024,1,84,242307232,0.0,0.0,99,0,100,1,100,0,68,47303307594,0.0,0.0,100,628,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,21475164165.0,0.0,0.0,62.0,38.0,0.0,0.0,100.0,3.0,100.0,286.0,38,38,84.0,242307232.0,0.0,0.0,100,0,100,0,200,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,530.0,100.0,5656926984.0,100.0,4595220786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
